age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
57, State-gov,19520, Higher ed,16, Divorced, Prof-specialty, Unmarried, White, Female,0,0,50, United-States,0
56, Private,98630, HS,4, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
27, Private,159897, HS,9, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,37, United-States,0
38, Private,136629, Higher ed,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Iran,0
19, Private,407759, HS,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
61, Self-emp-not-inc,221884, Higher ed,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States,1
49, Private,148475, Higher ed,11, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States,0
28, Private,274964, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States,0
50, Self-emp-inc,160107, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,1
43, Private,167265, Higher ed,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,84, United-States,1
34, Private,148226, HS,9, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,48, United-States,0
28, Private,153869, HS,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
31, Private,208881, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
55, Private,256953, HS,9, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,44, United-States,0
26, Private,100147, Higher ed,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,45, United-States,1
51, Local-gov,166461, Higher ed,16, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, United-States,1
35, Private,171327, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
42, Private,297335, Higher ed,12, Married-spouse-absent, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,31, Laos,0
63, ?,133166, Higher ed,16, Married-civ-spouse, ?, Husband, White, Male,0,0,12, United-States,0
31, Private,169589, Higher ed,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States,0
22, Local-gov,273734, HS,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States,0
67, Private,158301, HS,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, United-States,0
50, ?,257117, HS,5, Married-civ-spouse, ?, Husband, White, Male,0,0,50, United-States,0
63, Private,196725, HS,9, Widowed, Other-service, Unmarried, White, Female,0,0,24, United-States,0
31, Private,137444, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
17, Private,286960, HS,7, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States,0
41, Local-gov,201435, HS,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States,0
53, Local-gov,216931, HS,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,38, United-States,0
44, Local-gov,212665, Higher ed,10, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,99, United-States,0
24, Private,462820, Higher ed,13, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,0
35, Private,198841, Higher ed,11, Divorced, Tech-support, Own-child, White, Male,0,0,35, United-States,0
61, Private,219886, Higher ed,10, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,40, United-States,1
31, Private,163003, Higher ed,12, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,40, Philippines,0
44, Private,112262, Higher ed,13, Married-civ-spouse, Tech-support, Husband, White, Male,5178,0,40, United-States,1
56, Private,213105, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,36, United-States,1
66, Private,302072, Higher ed,12, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
45, Private,338105, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam,0
69, Self-emp-not-inc,58213, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,20051,0,45, United-States,1
64, Private,125684, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
38, Private,215419, HS,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,36, United-States,1
43, Local-gov,413760, Higher ed,10, Separated, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States,0
37, Private,205339, HS,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,49, United-States,0
19, Private,236570, HS,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States,0
59, Self-emp-not-inc,247552, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
50, Federal-gov,184007, Higher ed,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
33, Private,341187, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
56, Private,220187, Higher ed,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States,1
28, Private,198258, Higher ed,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
27, Private,175821, HS,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,34, United-States,0
42, Private,92288, Higher ed,14, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, ?,0
34, Private,261418, HS,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
19, Private,203319, HS,7, Never-married, Sales, Own-child, White, Male,0,0,30, United-States,0
68, Self-emp-not-inc,166083, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
28, Private,109001, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States,1
81, ?,106765, Higher ed,10, Widowed, ?, Unmarried, White, Female,0,0,4, United-States,0
22, Self-emp-not-inc,197387, HS,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,0
58, Private,284834, Higher ed,12, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
31, Private,87535, Higher ed,10, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,25, United-States,0
17, Local-gov,175587, HS,7, Never-married, Protective-serv, Own-child, White, Male,0,0,30, United-States,0
25, Private,242700, Higher ed,10, Never-married, Transport-moving, Not-in-family, White, Male,10520,0,50, United-States,1
23, Private,161478, Higher ed,10, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,23, United-States,0
25, Private,51498, HS,8, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States,0
47, Private,220124, HS,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
39, Private,188503, Higher ed,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,60, United-States,1
44, Private,113324, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
46, Private,208872, Higher ed,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
38, Self-emp-not-inc,34180, Higher ed,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States,0
23, Private,292023, HS,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States,0
34, Private,141118, Higher ed,13, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States,0
33, Private,348592, HS,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,1
38, Private,185203, HS,9, Widowed, Other-service, Unmarried, White, Female,0,0,20, United-States,0
52, Self-emp-not-inc,165278, Higher ed,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
50, Private,116933, HS,9, Divorced, Sales, Not-in-family, White, Female,0,0,33, United-States,0
38, Private,237608, Higher ed,13, Never-married, Sales, Not-in-family, White, Female,0,2444,45, United-States,1
35, Private,84787, Higher ed,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
67, Self-emp-not-inc,217892, Higher ed,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,10605,0,35, United-States,1
60, Private,325971, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7688,0,40, United-States,1
44, Private,206878, HS,9, Never-married, Sales, Other-relative, White, Female,0,0,15, United-States,0
38, Self-emp-not-inc,127772, HS,9, Divorced, Farming-fishing, Own-child, White, Male,0,0,50, United-States,0
29, Private,208577, HS,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
65, Private,344152, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,5556,0,50, United-States,1
33, Private,40681, Higher ed,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
29, ?,95108, HS,9, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States,0
18, Private,280603, HS,7, Never-married, Sales, Own-child, White, Female,0,0,30, United-States,0
43, Private,188436, Higher ed,15, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
42, Private,134220, Higher ed,11, Divorced, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States,0
42, Private,177989, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
32, Private,164190, HS,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, United-States,0
36, Private,90897, Higher ed,12, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States,0
41, State-gov,33126, Higher ed,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,1
30, Private,270886, Higher ed,10, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,0
21, Private,216129, HS,9, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States,0
33, Private,189368, Higher ed,10, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States,1
19, ?,141418, Higher ed,10, Never-married, ?, Own-child, White, Male,0,0,15, United-States,0
19, Private,306225, HS,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States,0
35, Private,330664, HS,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0
43, Private,191765, HS,9, Divorced, Tech-support, Unmarried, Black, Female,0,0,35, United-States,0
45, Private,289353, HS,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,24, United-States,0
25, Private,53147, Higher ed,13, Never-married, Exec-managerial, Own-child, Black, Male,0,0,50, United-States,0
39, Self-emp-not-inc,122353, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
26, Private,188767, HS,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,0
60, Private,239576, Higher ed,14, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,10, United-States,0
52, Local-gov,155141, Higher ed,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,1
22, Private,64520, HS,8, Never-married, Transport-moving, Unmarried, White, Male,0,0,30, United-States,0
23, Private,478994, Higher ed,10, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,0
46, Private,155654, HS,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,0
34, Self-emp-not-inc,124052, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States,0
39, Private,245053, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
38, Private,183585, HS,9, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
56, Self-emp-not-inc,323639, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,25, United-States,0
55, Federal-gov,186791, HS,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
40, Private,284303, Higher ed,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,7688,0,40, United-States,1
23, Private,186666, Higher ed,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
39, Private,200153, Higher ed,13, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
24, Private,180931, Higher ed,13, Married-civ-spouse, Sales, Husband, Black, Male,0,0,30, United-States,0
51, Self-emp-not-inc,183173, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
47, Self-emp-inc,120131, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Cuba,1
25, Self-emp-not-inc,263300, HS,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States,0
34, Private,226443, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,1
18, Private,404868, HS,7, Never-married, Sales, Own-child, Black, Female,0,1602,20, United-States,0
19, Private,208506, Higher ed,10, Never-married, Exec-managerial, Own-child, White, Female,0,0,28, United-States,0
32, Private,46746, Higher ed,10, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States,0
49, Private,246183, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
40, ?,165309, HS,4, Separated, ?, Not-in-family, White, Female,0,0,8, United-States,0
43, Private,122749, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,0
71, Self-emp-inc,38822, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,40, United-States,1
59, Private,167963, HS,9, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States,0
32, Private,273241, Higher ed,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,1
25, Private,120238, Higher ed,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
32, Private,167990, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ireland,0
17, Private,225507, HS,7, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,15, United-States,0
57, Self-emp-inc,125000, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,1
17, Self-emp-not-inc,174120, HS,8, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States,0
27, Private,230959, Higher ed,13, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, Philippines,0
41, Local-gov,132125, HS,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,0
62, ?,68461, Higher ed,16, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,1
19, Private,227178, HS,7, Never-married, Sales, Not-in-family, White, Female,0,0,25, United-States,0
41, Private,165798, HS,3, Divorced, Other-service, Unmarried, White, Female,0,0,40, Puerto-Rico,0
39, Private,129573, Higher ed,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,1
30, Private,224377, HS,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
37, Private,179481, Higher ed,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
18, Private,434268, HS,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States,0
40, Self-emp-not-inc,173716, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,1
38, Self-emp-inc,244803, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,1485,60, Cuba,1
24, Private,114230, HS,9, Never-married, Sales, Other-relative, White, Male,0,0,40, United-States,0
