	age	workclass	fnlwgt?	education	edu-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hrs-per-wk	native-country	income	Bayes Classification
13824	34	 Self-emp-not-inc	173201	 Masters	14	 Never-married	 Prof-specialty	 Own-child	 White	 Male	0	0	50	 Cuba	<=50K.	<=50K.
13825	19	 ?	183408	 HS-grad	9	 Never-married	 ?	 Own-child	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13826	51	 Private	111721	 HS-grad	9	 Married-civ-spouse	 Other-service	 Husband	 White	 Male	0	0	35	 United-States	<=50K.	<=50K.
13827	39	 Private	268258	 Bachelors	13	 Married-civ-spouse	 Transport-moving	 Husband	 Black	 Male	7688	0	50	 United-States	>50K.	>50K.
13828	59	 Private	128258	 HS-grad	9	 Divorced	 Adm-clerical	 Unmarried	 White	 Female	0	0	38	 United-States	<=50K.	<=50K.
13829	46	 Self-emp-not-inc	525848	11th	7	 Married-civ-spouse	 Transport-moving	 Husband	 Black	 Male	0	0	48	 United-States	<=50K.	<=50K.
13830	39	 Private	124090	10th	6	 Married-civ-spouse	 Transport-moving	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13831	67	 Private	249043	 Some-college	10	 Married-civ-spouse	 Sales	 Husband	 White	 Male	6767	0	40	 United-States	<=50K.	>50K.
13832	38	 Private	119098	 Some-college	10	 Never-married	 Tech-support	 Not-in-family	 White	 Male	0	0	42	 United-States	<=50K.	<=50K.
13833	70	 ?	30772	7th-8th	4	 Married-civ-spouse	 ?	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13834	22	 Local-gov	49414	 Some-college	10	 Never-married	 Adm-clerical	 Own-child	 Amer-Indian-Eskimo	 Female	0	0	40	 United-States	<=50K.	<=50K.
13835	30	 Private	197886	 Bachelors	13	 Never-married	 Sales	 Own-child	 White	 Male	0	0	40	 United-States	>50K.	<=50K.
13836	39	 Without-pay	334291	 HS-grad	9	 Married-civ-spouse	 Exec-managerial	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13837	21	 ?	171156	 Some-college	10	 Never-married	 ?	 Not-in-family	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
13838	78	 ?	109498	9th	5	 Widowed	 ?	 Unmarried	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13839	43	 Self-emp-not-inc	83411	 Bachelors	13	 Married-civ-spouse	 Sales	 Husband	 White	 Male	0	2415	40	 United-States	>50K.	>50K.
13840	47	 Local-gov	209968	 Bachelors	13	 Married-civ-spouse	 Prof-specialty	 Husband	 White	 Male	7298	0	40	 United-States	>50K.	>50K.
13841	20	 Private	223921	12th	8	 Never-married	 Machine-op-inspct	 Own-child	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
13842	52	 Local-gov	133403	 HS-grad	9	 Married-civ-spouse	 Transport-moving	 Husband	 White	 Male	0	0	40	 United-States	>50K.	<=50K.
13843	50	 Private	75763	 Assoc-voc	11	 Married-civ-spouse	 Transport-moving	 Husband	 White	 Male	0	0	65	 United-States	<=50K.	<=50K.
13844	34	 Private	200401	 HS-grad	9	 Separated	 Transport-moving	 Own-child	 White	 Male	0	0	25	 Columbia	<=50K.	<=50K.
13845	45	 Private	55272	 Assoc-voc	11	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13846	51	 Local-gov	194970	 HS-grad	9	 Married-civ-spouse	 Exec-managerial	 Husband	 White	 Male	0	0	40	 United-States	>50K.	<=50K.
13847	38	 Self-emp-not-inc	143385	 HS-grad	9	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	80	 United-States	<=50K.	<=50K.
13848	30	 Private	180317	 Assoc-voc	11	 Divorced	 Machine-op-inspct	 Not-in-family	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13849	19	 Private	255176	 HS-grad	9	 Never-married	 Adm-clerical	 Own-child	 White	 Female	0	0	20	 United-States	<=50K.	<=50K.
13850	37	 Local-gov	175120	 Masters	14	 Never-married	 Prof-specialty	 Not-in-family	 White	 Male	0	0	45	 United-States	<=50K.	<=50K.
13851	38	 Self-emp-inc	66687	 HS-grad	9	 Married-civ-spouse	 Exec-managerial	 Husband	 White	 Male	5178	0	50	 Portugal	>50K.	>50K.
13852	27	 Federal-gov	115705	 Assoc-voc	11	 Married-civ-spouse	 Adm-clerical	 Husband	 White	 Male	7298	0	50	 United-States	>50K.	>50K.
13853	17	 ?	197732	11th	7	 Never-married	 ?	 Own-child	 White	 Female	0	0	20	 England	<=50K.	<=50K.
13854	32	 Private	111883	 Assoc-acdm	12	 Married-civ-spouse	 Prof-specialty	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13855	23	 Private	210474	 Bachelors	13	 Never-married	 Prof-specialty	 Own-child	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
13856	26	 Private	123472	 HS-grad	9	 Never-married	 Other-service	 Own-child	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
13857	24	 Private	257621	 Bachelors	13	 Never-married	 Exec-managerial	 Not-in-family	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
13858	35	 Private	341943	 Some-college	10	 Never-married	 Exec-managerial	 Not-in-family	 White	 Female	0	0	50	 United-States	<=50K.	<=50K.
13859	57	 Private	181242	 Bachelors	13	 Married-civ-spouse	 Exec-managerial	 Husband	 White	 Male	0	0	40	 United-States	>50K.	>50K.
13860	40	 Federal-gov	187164	 Bachelors	13	 Never-married	 Tech-support	 Own-child	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13861	32	 Private	308365	 HS-grad	9	 Never-married	 Craft-repair	 Other-relative	 Black	 Male	0	0	38	 United-States	<=50K.	<=50K.
13862	53	 Self-emp-not-inc	263439	 Assoc-voc	11	 Married-civ-spouse	 Sales	 Husband	 White	 Male	0	0	50	 United-States	>50K.	<=50K.
13863	23	 Private	442359	 HS-grad	9	 Never-married	 Sales	 Own-child	 White	 Female	8614	0	15	 United-States	>50K.	>50K.
13864	54	 Self-emp-not-inc	166368	 Bachelors	13	 Never-married	 Exec-managerial	 Not-in-family	 White	 Male	0	0	25	 United-States	<=50K.	<=50K.
13865	21	 Private	116968	 Some-college	10	 Never-married	 Adm-clerical	 Own-child	 White	 Male	2597	0	40	 United-States	<=50K.	<=50K.
13866	26	 Private	57593	11th	7	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13867	29	 Private	247507	10th	6	 Never-married	 Craft-repair	 Not-in-family	 White	 Male	0	0	43	 United-States	<=50K.	<=50K.
13868	38	 Private	213512	 Some-college	10	 Married-civ-spouse	 Sales	 Husband	 White	 Male	0	0	50	 United-States	<=50K.	<=50K.
13869	19	 Private	71691	11th	7	 Never-married	 Other-service	 Own-child	 White	 Male	0	0	18	 United-States	<=50K.	<=50K.
13870	28	 ?	147719	 Some-college	10	 Never-married	 ?	 Not-in-family	 Asian-Pac-Islander	 Male	0	0	48	 India	<=50K.	<=50K.
13871	40	 Private	244835	 Some-college	10	 Married-civ-spouse	 Sales	 Husband	 White	 Male	15024	0	50	 United-States	>50K.	>50K.
13872	21	 ?	285830	 HS-grad	9	 Never-married	 ?	 Own-child	 Asian-Pac-Islander	 Female	0	0	20	 Laos	<=50K.	<=50K.
13873	37	 Private	386461	5th-6th	3	 Divorced	 Machine-op-inspct	 Unmarried	 White	 Male	0	0	45	 Mexico	<=50K.	<=50K.
13874	41	 Private	154714	 Assoc-voc	11	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	40	 United-States	>50K.	<=50K.
13875	47	 Private	281401	5th-6th	3	 Divorced	 Sales	 Other-relative	 White	 Female	0	0	32	 Mexico	<=50K.	<=50K.
13876	35	 Private	189251	 HS-grad	9	 Never-married	 Machine-op-inspct	 Unmarried	 White	 Female	0	0	40	 Iran	<=50K.	<=50K.
13877	39	 State-gov	102729	 Assoc-acdm	12	 Married-civ-spouse	 Tech-support	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13878	29	 Private	327766	 Some-college	10	 Divorced	 Exec-managerial	 Unmarried	 White	 Male	0	0	55	 United-States	>50K.	<=50K.
13879	29	 Private	168479	 Masters	14	 Never-married	 Sales	 Not-in-family	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13880	54	 Private	249352	 Bachelors	13	 Married-civ-spouse	 Craft-repair	 Husband	 Black	 Male	0	0	40	 United-States	<=50K.	<=50K.
13881	24	 Private	300008	 HS-grad	9	 Married-civ-spouse	 Adm-clerical	 Wife	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
13882	32	 Private	296466	 HS-grad	9	 Married-civ-spouse	 Machine-op-inspct	 Husband	 White	 Male	0	0	50	 United-States	>50K.	<=50K.
13883	47	 Private	199277	 HS-grad	9	 Married-civ-spouse	 Machine-op-inspct	 Husband	 White	 Male	0	0	50	 Portugal	>50K.	<=50K.
13884	36	 Private	174242	 Bachelors	13	 Never-married	 Exec-managerial	 Not-in-family	 White	 Male	0	0	60	 United-States	<=50K.	<=50K.
13885	63	 Private	130968	9th	5	 Divorced	 Transport-moving	 Not-in-family	 White	 Male	0	0	50	 United-States	<=50K.	<=50K.
13886	25	 Private	288440	 Bachelors	13	 Never-married	 Tech-support	 Own-child	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
13887	36	 Private	208358	 Some-college	10	 Married-civ-spouse	 Transport-moving	 Husband	 White	 Male	0	0	40	 United-States	>50K.	<=50K.
13888	40	 Self-emp-not-inc	458168	 Bachelors	13	 Married-civ-spouse	 Prof-specialty	 Husband	 White	 Male	0	0	60	 United-States	<=50K.	>50K.
13889	23	 Private	37894	 HS-grad	9	 Separated	 Other-service	 Own-child	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
13890	38	 Self-emp-not-inc	107410	9th	5	 Married-civ-spouse	 Transport-moving	 Husband	 White	 Male	0	0	45	 United-States	>50K.	<=50K.
13891	24	 ?	96844	 Some-college	10	 Never-married	 ?	 Not-in-family	 White	 Female	0	0	20	 United-States	<=50K.	<=50K.
13892	53	 Private	402016	 HS-grad	9	 Married-civ-spouse	 Handlers-cleaners	 Husband	 White	 Male	0	0	52	 United-States	>50K.	<=50K.
13893	60	 Private	258869	 Doctorate	16	 Separated	 Priv-house-serv	 Unmarried	 White	 Female	0	0	30	 Nicaragua	<=50K.	<=50K.
13894	35	 Private	114087	 HS-grad	9	 Married-civ-spouse	 Adm-clerical	 Wife	 White	 Female	5013	0	40	 United-States	<=50K.	>50K.
13895	33	 Private	116294	 Bachelors	13	 Never-married	 Prof-specialty	 Own-child	 White	 Female	0	0	40	 United-States	>50K.	<=50K.
13896	21	 Private	241523	 HS-grad	9	 Never-married	 Handlers-cleaners	 Own-child	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13897	23	 ?	163053	10th	6	 Never-married	 ?	 Not-in-family	 White	 Female	0	0	20	 United-States	<=50K.	<=50K.
13898	18	 Never-worked	162908	11th	7	 Never-married	 ?	 Own-child	 White	 Male	0	0	35	 United-States	<=50K.	<=50K.
13899	45	 State-gov	310049	 Assoc-voc	11	 Married-civ-spouse	 Prof-specialty	 Wife	 Asian-Pac-Islander	 Female	0	0	40	 Philippines	>50K.	<=50K.
13900	37	 Private	293475	 Assoc-acdm	12	 Never-married	 Prof-specialty	 Not-in-family	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
13901	60	 Local-gov	169015	 Some-college	10	 Widowed	 Exec-managerial	 Not-in-family	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
13902	21	 Private	325762	 Some-college	10	 Never-married	 Sales	 Own-child	 White	 Female	0	0	35	 United-States	<=50K.	<=50K.
13903	37	 Self-emp-not-inc	101561	 Assoc-voc	11	 Married-civ-spouse	 Farming-fishing	 Husband	 White	 Male	0	0	50	 United-States	>50K.	<=50K.
13904	41	 State-gov	52131	 HS-grad	9	 Divorced	 Prof-specialty	 Own-child	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13905	30	 Private	163867	 HS-grad	9	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13906	29	 Private	204663	 HS-grad	9	 Never-married	 Craft-repair	 Own-child	 White	 Male	3325	0	40	 United-States	<=50K.	<=50K.
13907	18	 ?	233136	11th	7	 Never-married	 ?	 Own-child	 White	 Female	0	0	15	 United-States	<=50K.	<=50K.
13908	61	 Self-emp-not-inc	48846	 Doctorate	16	 Married-civ-spouse	 Prof-specialty	 Husband	 White	 Male	0	0	55	 United-States	>50K.	>50K.
13909	30	 Private	264351	 Bachelors	13	 Married-civ-spouse	 Transport-moving	 Husband	 White	 Male	0	0	25	 Ecuador	<=50K.	<=50K.
13910	41	 Private	190205	 HS-grad	9	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	45	 United-States	<=50K.	<=50K.
13911	29	 Private	254450	 Assoc-voc	11	 Never-married	 Tech-support	 Not-in-family	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
13912	28	 Self-emp-not-inc	29974	 Assoc-voc	11	 Never-married	 Farming-fishing	 Own-child	 White	 Male	10520	0	45	 United-States	>50K.	>50K.
13913	53	 Federal-gov	40641	 Bachelors	13	 Married-civ-spouse	 Protective-serv	 Husband	 White	 Male	0	0	40	 United-States	>50K.	>50K.
13914	73	 Self-emp-not-inc	256401	 Doctorate	16	 Married-civ-spouse	 Prof-specialty	 Husband	 White	 Male	0	0	28	 United-States	>50K.	>50K.
13915	25	 Private	203833	10th	6	 Never-married	 Farming-fishing	 Not-in-family	 Black	 Male	0	0	35	 Haiti	<=50K.	<=50K.
13916	30	 Private	277455	 HS-grad	9	 Never-married	 Protective-serv	 Not-in-family	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13917	38	 Private	176335	 Some-college	10	 Married-civ-spouse	 Prof-specialty	 Husband	 White	 Male	0	0	40	 United-States	>50K.	<=50K.
13918	51	 Private	394690	 HS-grad	9	 Divorced	 Exec-managerial	 Not-in-family	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
13919	23	 State-gov	71996	 Bachelors	13	 Never-married	 Adm-clerical	 Own-child	 Asian-Pac-Islander	 Female	0	0	52	 United-States	<=50K.	<=50K.
13920	73	 Self-emp-not-inc	110787	 Doctorate	16	 Married-civ-spouse	 Exec-managerial	 Husband	 White	 Male	1409	0	2	 United-States	<=50K.	>50K.
13921	37	 State-gov	157641	 Some-college	10	 Never-married	 Protective-serv	 Not-in-family	 White	 Female	0	0	30	 United-States	<=50K.	<=50K.
13922	72	 Private	164724	 Bachelors	13	 Divorced	 Sales	 Unmarried	 White	 Female	0	0	28	 United-States	<=50K.	<=50K.
13923	30	 Self-emp-not-inc	173792	 Some-college	10	 Separated	 Prof-specialty	 Unmarried	 Black	 Female	0	0	40	 United-States	<=50K.	<=50K.
13924	23	 Private	163595	 Bachelors	13	 Married-civ-spouse	 Sales	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13925	27	 Private	132412	10th	6	 Never-married	 Machine-op-inspct	 Not-in-family	 White	 Male	0	0	40	 ?	<=50K.	<=50K.
13926	22	 Private	193089	 HS-grad	9	 Never-married	 Handlers-cleaners	 Not-in-family	 White	 Male	0	0	43	 United-States	<=50K.	<=50K.
13927	28	 Private	190525	 Bachelors	13	 Married-civ-spouse	 Exec-managerial	 Husband	 White	 Male	0	0	50	 United-States	>50K.	<=50K.
13928	30	 Private	175878	 HS-grad	9	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	42	 United-States	>50K.	<=50K.
13929	21	 Private	161902	11th	7	 Married-civ-spouse	 Handlers-cleaners	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13930	35	 Private	211494	 Bachelors	13	 Never-married	 Prof-specialty	 Not-in-family	 White	 Male	8614	0	40	 ?	>50K.	>50K.
13931	42	 Private	89003	 Bachelors	13	 Married-civ-spouse	 Handlers-cleaners	 Husband	 White	 Male	0	0	50	 United-States	<=50K.	<=50K.
13932	31	 Private	344200	 Some-college	10	 Married-civ-spouse	 Sales	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13933	29	 Private	62345	 HS-grad	9	 Married-civ-spouse	 Other-service	 Other-relative	 Asian-Pac-Islander	 Female	0	0	40	 ?	<=50K.	<=50K.
13934	35	 Private	85799	 HS-grad	9	 Divorced	 Adm-clerical	 Not-in-family	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
13935	27	 ?	26754	 Bachelors	13	 Married-civ-spouse	 ?	 Wife	 Asian-Pac-Islander	 Female	0	0	10	 China	<=50K.	<=50K.
13936	26	 Private	193347	 Some-college	10	 Divorced	 Sales	 Own-child	 White	 Female	0	0	28	 United-States	<=50K.	<=50K.
13937	45	 Self-emp-not-inc	176814	 Assoc-voc	11	 Married-civ-spouse	 Sales	 Husband	 White	 Male	3411	0	40	 United-States	<=50K.	>50K.
13938	27	 Private	336162	 Some-college	10	 Never-married	 Adm-clerical	 Other-relative	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
13939	39	 Private	98975	 Bachelors	13	 Never-married	 Sales	 Not-in-family	 White	 Female	8614	0	50	 United-States	>50K.	>50K.
13940	71	 Private	150943	 Bachelors	13	 Widowed	 Exec-managerial	 Other-relative	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
13941	22	 Local-gov	131573	 Some-college	10	 Never-married	 Exec-managerial	 Own-child	 White	 Female	0	0	25	 United-States	<=50K.	<=50K.
13942	51	 Private	138852	10th	6	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	50	 United-States	<=50K.	<=50K.
13943	48	 Private	35406	 Assoc-voc	11	 Separated	 Other-service	 Not-in-family	 White	 Female	0	0	30	 United-States	<=50K.	<=50K.
13944	48	 Private	167159	 HS-grad	9	 Never-married	 Adm-clerical	 Not-in-family	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13945	21	 Private	80680	 HS-grad	9	 Never-married	 Other-service	 Not-in-family	 White	 Female	0	0	64	 United-States	<=50K.	<=50K.
13946	55	 Self-emp-inc	87584	 HS-grad	9	 Married-civ-spouse	 Adm-clerical	 Wife	 White	 Female	0	0	10	 United-States	<=50K.	<=50K.
13947	33	 Private	56121	 HS-grad	9	 Never-married	 Transport-moving	 Not-in-family	 White	 Male	0	0	60	 United-States	<=50K.	<=50K.
13948	35	 Private	284358	 HS-grad	9	 Married-civ-spouse	 Exec-managerial	 Husband	 White	 Male	0	0	50	 United-States	>50K.	<=50K.
13949	22	 Private	224969	 HS-grad	9	 Never-married	 Adm-clerical	 Own-child	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13950	22	 Private	209034	 Some-college	10	 Never-married	 Other-service	 Not-in-family	 White	 Female	0	0	35	 United-States	<=50K.	<=50K.
13951	33	 ?	177733	7th-8th	4	 Never-married	 ?	 Not-in-family	 White	 Female	0	0	30	 United-States	<=50K.	<=50K.
13952	19	 Private	57366	 Some-college	10	 Never-married	 Machine-op-inspct	 Own-child	 White	 Female	0	0	30	 United-States	<=50K.	<=50K.
13953	23	 Private	35633	7th-8th	4	 Never-married	 Machine-op-inspct	 Not-in-family	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13954	29	 Private	191177	 HS-grad	9	 Never-married	 Exec-managerial	 Not-in-family	 White	 Female	0	0	55	 United-States	<=50K.	<=50K.
13955	75	 Private	199826	 Some-college	10	 Divorced	 Sales	 Not-in-family	 White	 Female	0	0	36	 United-States	>50K.	<=50K.
13956	54	 Self-emp-not-inc	94323	9th	5	 Married-civ-spouse	 Craft-repair	 Wife	 Amer-Indian-Eskimo	 Female	0	2163	15	 United-States	<=50K.	>50K.
13957	60	 ?	380268	 Prof-school	15	 Married-civ-spouse	 ?	 Husband	 White	 Male	0	0	40	 United-States	>50K.	<=50K.
13958	90	 Private	272752	 Some-college	10	 Never-married	 Other-service	 Own-child	 White	 Male	0	0	10	 United-States	<=50K.	<=50K.
13959	34	 Private	228386	 HS-grad	9	 Married-civ-spouse	 Craft-repair	 Wife	 Black	 Female	0	0	70	 United-States	<=50K.	<=50K.
13960	20	 Private	187149	 HS-grad	9	 Never-married	 Craft-repair	 Own-child	 Black	 Female	0	0	40	 United-States	<=50K.	<=50K.
13961	24	 Local-gov	335439	 HS-grad	9	 Never-married	 Adm-clerical	 Not-in-family	 White	 Female	0	0	38	 United-States	<=50K.	<=50K.
13962	24	 Private	250630	 Bachelors	13	 Never-married	 Sales	 Unmarried	 White	 Female	0	0	45	 United-States	<=50K.	<=50K.
13963	45	 Local-gov	272182	 Some-college	10	 Married-civ-spouse	 Tech-support	 Husband	 Black	 Male	5013	0	40	 United-States	<=50K.	>50K.
13964	29	 Private	108574	 Masters	14	 Never-married	 Prof-specialty	 Not-in-family	 White	 Female	0	0	40	 United-States	>50K.	<=50K.
13965	47	 State-gov	185400	 HS-grad	9	 Married-civ-spouse	 Exec-managerial	 Husband	 White	 Male	0	0	40	 United-States	>50K.	<=50K.
13966	24	 Private	406641	 HS-grad	9	 Never-married	 Sales	 Unmarried	 White	 Female	0	0	50	 United-States	<=50K.	<=50K.
13967	29	 Private	103634	 HS-grad	9	 Never-married	 Protective-serv	 Unmarried	 White	 Male	0	0	35	 United-States	<=50K.	<=50K.
13968	46	 Private	261059	 Some-college	10	 Married-civ-spouse	 Prof-specialty	 Husband	 White	 Male	0	0	40	 United-States	>50K.	<=50K.
13969	66	 Private	199374	 Masters	14	 Widowed	 Sales	 Unmarried	 White	 Female	0	0	20	 United-States	<=50K.	<=50K.
13970	41	 Private	405172	 Assoc-acdm	12	 Married-civ-spouse	 Transport-moving	 Husband	 Black	 Male	0	0	40	 ?	>50K.	<=50K.
13971	32	 Private	147654	 HS-grad	9	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	1902	40	 United-States	>50K.	>50K.
13972	51	 Private	129301	9th	5	 Married-civ-spouse	 Transport-moving	 Husband	 White	 Male	0	0	45	 United-States	<=50K.	<=50K.
13973	29	 Private	173789	 HS-grad	9	 Married-civ-spouse	 Sales	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13974	29	 Private	212588	 HS-grad	9	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13975	39	 Self-emp-not-inc	457453	 HS-grad	9	 Married-civ-spouse	 Craft-repair	 Husband	 Black	 Male	0	0	40	 United-States	<=50K.	<=50K.
13976	65	 Private	187493	 Masters	14	 Married-civ-spouse	 Prof-specialty	 Husband	 White	 Male	20051	0	40	 Germany	>50K.	>50K.
13977	57	 Self-emp-not-inc	20953	 Masters	14	 Married-civ-spouse	 Sales	 Husband	 White	 Male	0	2129	70	 United-States	<=50K.	>50K.
13978	40	 Private	131650	 HS-grad	9	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
13979	60	 Private	290754	 HS-grad	9	 Divorced	 Machine-op-inspct	 Not-in-family	 White	 Female	0	0	40	 ?	<=50K.	<=50K.
13980	46	 State-gov	114396	 Masters	14	 Married-civ-spouse	 Prof-specialty	 Husband	 White	 Male	0	0	40	 United-States	>50K.	>50K.
13981	19	 Private	202102	 HS-grad	9	 Never-married	 Sales	 Not-in-family	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
13982	47	 Private	318360	 Assoc-acdm	12	 Married-civ-spouse	 Exec-managerial	 Wife	 White	 Female	0	0	55	 United-States	>50K.	<=50K.
13983	39	 Private	160916	9th	5	 Divorced	 Other-service	 Unmarried	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
13984	32	 ?	913447	 HS-grad	9	 Divorced	 ?	 Not-in-family	 Black	 Female	0	0	40	 United-States	<=50K.	<=50K.
13985	30	 Private	293931	 HS-grad	9	 Married-civ-spouse	 Sales	 Husband	 White	 Male	0	0	65	 United-States	<=50K.	<=50K.
