,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,Bayes Classification
24599,26, Private,206307, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1,0
24600,41, Self-emp-inc,236021, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States,1,1
24601,57, Federal-gov,170603, Higher ed,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1,0
24602,52, Private,74275, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,7298,0,45, United-States,1,1
24603,35, Self-emp-not-inc,112271, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1,1
24604,19, Private,118306, HS,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States,0,0
24605,49, Private,126754, Higher ed,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States,1,0
24606,47, Private,267205, Higher ed,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, ?,1,0
24607,38, Private,205359, HS,7, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,32, United-States,0,0
24608,30, Private,398662, HS,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0,0
24609,32, Private,202498, HS,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Columbia,0,0
24610,32, Private,105650, HS,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50, United-States,1,0
24611,46, Private,191204, Higher ed,11, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States,0,0
24612,22, Private,56582, HS,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States,0,0
24613,47, Local-gov,51579, Higher ed,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States,0,0
24614,57, Self-emp-not-inc,152030, Higher ed,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,25, United-States,1,0
24615,47, Private,227310, Higher ed,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0,0
24616,41, Private,55854, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,56, United-States,1,1
24617,36, Local-gov,28996, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0,0
24618,32, Private,160634, Higher ed,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,0,0
24619,37, Private,222450, HS,7, Married-spouse-absent, Other-service, Other-relative, White, Male,0,0,40, El-Salvador,0,0
24620,36, Self-emp-inc,180419, HS,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States,0,0
24621,64, Private,116084, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,2635,0,40, United-States,0,1
24622,17, Private,202521, HS,6, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States,0,0
24623,23, Private,186014, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States,0,0
24624,40, Private,88368, Higher ed,10, Divorced, Adm-clerical, Unmarried, White, Female,914,0,40, United-States,0,0
24625,42, State-gov,190044, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States,1,1
24626,37, Self-emp-not-inc,35330, HS,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,42, United-States,0,0
24627,35, Federal-gov,84848, Higher ed,10, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States,0,0
24628,56, Self-emp-not-inc,176280, HS,9, Divorced, Other-service, Not-in-family, White, Male,0,0,50, United-States,0,0
24629,52, Private,145271, Higher ed,13, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,0,0
24630,37, Local-gov,108320, Higher ed,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States,1,0
24631,48, State-gov,106377, Higher ed,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States,1,1
24632,24, Private,258730, HS,9, Divorced, Other-service, Own-child, White, Female,0,0,40, Japan,0,0
24633,33, Private,58305, Higher ed,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
24634,39, Private,341672, Higher ed,11, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,0,0
24635,34, Private,176648, HS,9, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,42, United-States,0,0
24636,24, ?,32616, Higher ed,13, Divorced, ?, Not-in-family, White, Female,0,0,40, United-States,0,0
24637,23, Private,481175, Higher ed,10, Never-married, Exec-managerial, Own-child, Other, Male,0,0,24, Peru,0,0
24638,49, Private,187454, HS,9, Married-civ-spouse, Sales, Husband, White, Male,99999,0,65, United-States,1,1
24639,18, Private,25837, HS,9, Never-married, Other-service, Not-in-family, White, Male,0,0,25, United-States,0,0
24640,20, Private,385077, HS,8, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0,0
24641,54, Private,68985, Higher ed,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,1,1
24642,19, Private,181572, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0,0
24643,53, Private,23698, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,46, United-States,1,0
24644,34, ?,268127, HS,8, Separated, ?, Unmarried, Black, Female,0,0,40, United-States,0,0
24645,28, Private,162298, HS,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0,0
24646,35, Private,144608, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0,0
24647,20, Private,250630, Higher ed,10, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States,0,0
24648,31, Private,150441, Higher ed,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States,0,0
24649,37, Private,189251, Higher ed,16, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0,0
24650,64, Private,260082, HS,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Columbia,0,0
24651,42, Private,139126, Higher ed,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1,0
24652,27, Private,50132, Higher ed,10, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States,0,0
24653,36, Self-emp-not-inc,167691, Higher ed,10, Never-married, Other-service, Unmarried, White, Female,0,0,50, United-States,0,0
24654,36, Private,77820, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1,0
24655,23, Private,156513, HS,9, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States,0,0
24656,46, Private,248059, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3464,0,40, United-States,0,1
24657,24, Private,283092, HS,7, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,35, Jamaica,0,0
24658,22, Private,175883, HS,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0,0
24659,62, Private,232308, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1,1
24660,19, Private,269991, HS,9, Never-married, Other-service, Own-child, White, Male,0,0,40, Puerto-Rico,0,0
24661,20, Private,305446, HS,9, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States,0,0
24662,47, Private,120781, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,40, ?,1,1
24663,57, Private,78707, HS,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0,0
24664,19, Private,351802, HS,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, United-States,0,0
24665,37, Local-gov,196529, Higher ed,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, United-States,1,0
24666,35, Self-emp-inc,175769, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States,1,0
24667,17, Private,153021, HS,8, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,0,0
24668,36, Local-gov,331902, Higher ed,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States,0,0
24669,50, Private,279461, Higher ed,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1,0
24670,35, Private,145704, HS,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,3942,0,35, United-States,0,1
24671,27, State-gov,205499, Higher ed,16, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,77, United-States,0,0
24672,28, Private,293926, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1740,30, United-States,0,1
24673,29, Self-emp-not-inc,69132, Higher ed,15, Divorced, Prof-specialty, Not-in-family, White, Male,99999,0,60, United-States,1,1
24674,25, Private,113099, HS,9, Separated, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States,0,0
24675,47, Self-emp-inc,206947, Higher ed,12, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,67, United-States,0,0
24676,29, State-gov,159782, Higher ed,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, United-States,1,0
24677,19, Private,410543, HS,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0,0
24678,49, Private,34446, Higher ed,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0,0
24679,31, Private,209101, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States,1,0
24680,43, Federal-gov,95902, Higher ed,12, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, United-States,0,0
24681,56, Self-emp-not-inc,214323, HS,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
24682,42, Private,236323, HS,9, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States,0,0
24683,45, Federal-gov,201127, Higher ed,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,56, United-States,1,1
24684,40, Private,142886, Higher ed,13, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0,0
24685,44, Private,77313, Higher ed,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States,0,0
24686,17, ?,212125, HS,6, Never-married, ?, Own-child, White, Female,0,0,20, United-States,0,0
24687,36, Private,187098, HS,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0,0
24688,19, Private,196857, Higher ed,10, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,0,0
24689,53, Local-gov,155314, HS,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1,0
24690,72, Self-emp-not-inc,203289, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States,0,0
24691,46, Private,117059, Higher ed,11, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States,0,0
24692,33, Private,178587, Higher ed,10, Separated, Prof-specialty, Unmarried, White, Female,0,0,37, United-States,0,0
24693,22, Private,82393, HS,5, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines,0,0
24694,17, ?,145258, HS,7, Never-married, ?, Other-relative, White, Female,0,0,25, United-States,0,0
24695,41, Private,185145, HS,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, ?,1,0
24696,46, Private,72896, HS,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,43, United-States,0,0
24697,33, Private,134886, HS,9, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,0,0
24698,32, Private,223212, HS,1, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico,0,0
24699,52, Self-emp-not-inc,174752, HS,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0,0
24700,27, Private,230563, HS,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0,0
24701,48, State-gov,353824, HS,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,72, United-States,1,0
24702,22, Private,117363, Higher ed,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States,0,0
24703,25, Private,285367, HS,9, Divorced, Other-service, Not-in-family, White, Male,0,0,50, United-States,0,0
24704,60, ?,139391, HS,9, Married-civ-spouse, ?, Husband, White, Male,0,0,42, United-States,0,0
24705,38, Private,198170, Higher ed,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0,0
24706,37, Private,38948, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,0,0
24707,49, Private,188515, Higher ed,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0,0
24708,40, Self-emp-not-inc,177810, Higher ed,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States,0,0
24709,48, Private,188432, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3103,0,46, United-States,1,1
24710,31, Private,178506, Higher ed,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0,0
24711,40, Self-emp-not-inc,129298, HS,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States,0,0
24712,25, Private,165315, HS,9, Divorced, Sales, Unmarried, White, Female,0,0,37, United-States,0,0
24713,68, Private,117236, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,20051,0,45, United-States,1,1
24714,18, ?,172214, HS,9, Never-married, ?, Own-child, Black, Female,0,0,20, United-States,0,0
24715,19, Private,63434, HS,8, Never-married, Farming-fishing, Own-child, White, Female,0,0,30, United-States,0,0
24716,35, Self-emp-inc,140854, HS,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, United-States,0,0
24717,28, Private,133043, HS,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, United-States,0,0
24718,53, Private,113176, HS,9, Divorced, Sales, Not-in-family, White, Female,2597,0,40, United-States,0,0
24719,33, Private,259301, Higher ed,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,41, United-States,0,0
24720,20, Private,196643, HS,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0,0
24721,45, Self-emp-not-inc,364365, Higher ed,13, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States,0,0
24722,36, Private,269318, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1,1
24723,34, Private,108454, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,0,0
24724,32, Private,171637, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0,0
24725,19, Private,183589, Higher ed,10, Never-married, Transport-moving, Own-child, White, Male,0,0,25, United-States,0,0
24726,24, Private,107801, HS,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0,0
24727,34, Private,179877, Higher ed,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1,0
24728,32, Private,168981, HS,9, Never-married, Adm-clerical, Other-relative, White, Female,0,0,35, United-States,0,0
24729,37, Private,120590, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,1,0
24730,31, Private,310773, Higher ed,10, Separated, Sales, Unmarried, White, Female,0,0,40, Mexico,0,0
24731,21, Private,197050, Higher ed,10, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States,0,0
24732,47, Private,159726, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,85, United-States,1,0
24733,23, Private,210797, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
24734,33, Private,55291, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1,1
24735,60, ?,141221, Higher ed,13, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,0,2163,25, South,0,1
24736,17, Private,276718, HS,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States,0,0
24737,67, Private,336163, HS,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,24, United-States,0,0
24738,57, Private,112840, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,1,1
24739,17, Private,165918, HS,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Peru,0,0
24740,53, Private,165745, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
