LIMIT_BAL,sex,education,MARRIAGE,age,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
40,male,higher ed,2,28,-1,0,-1,0,0,0,2.1012,1.0107,24.0244,28.7499,8.6684,0.6796,0.5056,24.1366,27.8006,0.0425,0.0034,0.2966,0
13,male,higher ed,2,28,0,0,0,0,0,-2,9.1092,9.4581,9.458,3,0,0,0.5,0.3,0.4,0,0,0,0
16,male,higher ed,2,26,-2,-2,-2,-2,-2,-2,0.372,0.0396,0.0396,0.0396,0.0396,0.1353,0.0396,0.0396,0.0396,0.0396,0.1353,0.2423,0
3,male,higher ed,2,27,0,0,0,2,0,0,2.5081,2.6358,2.9319,2.851,2.9813,3.0179,0.2,0.37,0,0.2,0.091,0.0917,0
2,male,high school,2,27,0,0,0,0,0,0,1.3384,1.4153,1.5417,1.6944,1.8992,1.5888,0.13,0.15,0.2,0.2048,0,0.45,1
20,male,higher ed,2,27,0,0,0,0,0,0,20.2591,20.2924,20.4693,19.5319,19.3566,18.2175,0.7565,0.9593,0.6919,0.5666,0.4686,0.45,0
2,male,higher ed,2,27,1,-1,0,0,0,0,0,1.8965,2.0042,2.0115,2,1.6433,1.8965,0.1391,0.1207,0.0602,0.0707,0.0672,0
13,male,higher ed,2,27,-1,0,0,-2,-2,-2,0.2219,0.4141,0,0,0,0,0.2,0,0,0,0,0,0
10,male,higher ed,1,30,-1,-1,-1,-1,-1,-1,0.0416,0.0416,0.0589,0.1416,0.0416,0.0416,0.0416,0.1005,0.1416,0.0416,0.0416,0,0
10,male,higher ed,2,25,0,0,0,0,0,0,8.3749,8.5463,8.7189,8.9539,9.1258,9.3343,0.4,0.4,0.41,0.4,0.3241,0.5,0
4,male,higher ed,2,27,2,0,0,0,0,0,1.0181,1.1058,1.1471,1.1776,1.266,1.266,0.25,0.2,0.15,0.233,0.23,0.1,1
5,male,higher ed,2,26,0,0,0,0,0,0,4.3226,1.9278,1.8403,1.9369,2.0094,1.7934,0.13,0.13,0.13,0.1,0.1,0.1,0
15,male,higher ed,2,32,1,2,0,0,0,0,12.7399,12.4835,12.7259,12.9115,13.182,12.4322,0,0.5,0.35,0.3557,0.5929,0.0023,1
5,male,higher ed,2,29,2,2,2,0,0,0,4.6346,4.9612,4.8546,4.9157,4.989,4.8941,0.4355,0,0.19,0.1333,0,0.0999,0
5,male,higher ed,2,24,0,0,0,0,0,0,5.1112,5.1086,5.1365,5.0579,2.0413,2.0452,0.2109,0.2388,0.1602,0.09,0.0838,0.0707,0
6,male,higher ed,2,29,2,2,2,2,2,2,3.5932,3.506,3.8176,3.8452,3.9423,3.866,0,0.4,0.12,0.19,0,0.29,1
32,male,higher ed,2,30,-2,-2,-2,-2,-2,-2,0.5562,0.6061,0.3829,0.0933,0.5446,0.8523,0.6091,0.3848,0.0937,0.5473,0.8565,0,0
9,male,higher ed,2,30,2,2,2,2,2,0,9.1562,6.7878,7.2323,7.1631,6.8427,6.9532,0,0.65,0.26,0,0.27,0.3,1
16,male,higher ed,2,30,0,0,0,0,0,0,15.5967,15.1161,13.2051,9.3367,8.4622,8.7255,0.7541,0.55,0.42,0.3032,0.4,0.2609,0
3,male,higher ed,2,25,1,2,-1,0,-1,0,0.3997,0.2522,0.0261,0.1261,0.0772,0.039,0,0.0261,0.1,0.0772,0.0008,0.039,1
5,male,higher ed,2,26,0,0,0,0,0,0,4.1375,3.5398,2.7906,2.3043,1.9167,1.9478,0.1515,0.1424,0.1315,0.1,0.1,0.1,0
2,male,higher ed,2,27,0,0,0,0,0,0,1.9812,1.7678,1.9068,1.9642,2.7988,0.128,0.1291,0.1681,0.1255,0.0672,0.0052,0,0
15,male,higher ed,2,27,0,0,2,0,0,2,5.8795,6.2799,6.1233,6.1915,6.9079,6.7852,0.56,0,0.23,0.8219,0,0.9,0
7,male,higher ed,2,28,-1,-1,-1,-1,-1,-1,0.5154,0.5835,0.596,1.178,0.136,0.0468,0.586,0.5979,1.178,0.136,0.0468,0.4615,0
18,male,higher ed,2,28,0,0,0,0,0,0,4.0675,3.6126,3.082,2.3852,1.7902,0.7784,0.156,0.1735,0.1385,0.003,0.0023,0.5411,0
32,male,higher ed,2,29,-2,-2,-2,-2,-2,-2,0.9161,2.6156,1.3185,1.7439,6.6408,1.4333,2.8524,1.327,1.7562,6.6751,1.4405,5.2677,0
9,male,higher ed,1,29,0,0,0,0,0,0,8.4844,6.5217,6.3943,6.2327,5.58,5.68,0.2277,0.3489,0.1639,0.1136,0.1,0,0
21,male,higher ed,2,29,0,0,0,0,0,0,6.259,6.1942,11.8652,0.8757,0.8936,0.9118,0.3815,9.3575,0.1,0.0179,0.0182,0,0
18,male,higher ed,2,26,0,0,0,0,0,0,6.7276,6.5363,6.8877,4.8958,4.5255,4.187,0.3,1,0.2,0.15,0.15,0.16,0
36,male,higher ed,2,28,-1,-1,-1,-1,-1,-1,0.7156,0.978,0.6672,1.1201,0.9718,0.8781,0.9849,0.6712,1.1244,0.9747,0.8806,1.1872,0
10,male,high school,2,28,-2,-2,-2,-2,-2,-2,0.1,0,0,0,0,0,0,0,0,0,0,0,0
30,male,higher ed,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16,male,higher ed,2,27,-1,-1,-1,-1,-1,0,0.039,0.039,0.039,0,0.078,0.039,0.039,0.039,0,0.117,0,0.054,0
5,male,higher ed,2,27,2,2,0,0,0,0,4.3063,4.1932,3.8411,3.0659,3.0963,3.0505,0,0.16,0.1712,0.1016,0.25,0,1
5,male,higher ed,2,29,0,0,0,0,0,0,2.7179,2.7878,2.8908,2.9922,3.0517,3.1164,0.1454,0.1484,0.1498,0.1093,0.1139,0.2039,1
16,male,higher ed,2,30,-1,0,-1,-1,-1,-1,1.117,0.6393,1.1845,0.5431,0.6683,2.2285,0.1007,1.1907,0.5437,0.6693,2.2296,2.35,0
2,male,higher ed,1,30,4,3,2,2,2,3,1.9379,1.8775,1.9612,1.8864,2.0556,2.0211,0,0.1433,0,0.2125,0,0,0
25,male,higher ed,2,27,0,0,0,0,0,0,14.4525,18.3569,18.602,18.6465,11.3336,0,4.3089,0.6959,11,0,0,13.2818,0
5,male,higher ed,2,27,-1,0,0,0,-1,-1,3.3567,0,2.8971,3.0437,1.4106,0.0794,0.2034,0,0.25,0.1024,0.0397,2.1885,0
3,male,higher ed,2,26,3,2,2,0,0,0,3.0311,3.1213,3.0425,3.0062,3.027,2.9176,0.17,0,0.131,0.0908,0.0915,0.1052,0
5,male,higher ed,2,31,0,0,2,0,0,0,2.3051,1.819,1.2521,1.4308,1.4769,1.5925,0.2719,0,0.2,0.1,0.1542,0.0764,0
5,male,higher ed,2,28,0,0,0,0,0,0,4.2046,4.7356,4.7445,4.9701,4.9068,0,1.1,0.5,0.5,3.1507,0,0,0
5,male,high school,2,28,0,0,0,0,0,0,5.7207,5.8211,4.816,4.8398,1.7942,1.6334,0.2,0.21,0.13,0.065,0.06,0.1652,0
20,male,higher ed,2,28,-2,-2,-2,-2,-2,-2,0.2626,1.5912,0.1677,0.0315,0.3042,0.0374,1.5954,0.1677,0.0315,0.3042,0.0374,0.45,0
8,male,higher ed,2,28,0,0,0,0,0,0,7.5923,5.7259,5.0845,3.6207,3.2515,1.5128,0.25,0.2548,0.25,0.11,0.1,0.1,0
22,male,higher ed,2,29,0,0,0,0,0,0,14.6022,14.5114,12.1369,10.0807,10.4432,10.7209,0.7,0.5433,0.6,0.5,0.6,0.5,0
6,male,higher ed,2,28,0,0,2,2,0,0,5.9059,5.0579,2.4193,2.3511,2.4019,2.4481,0.38,0.19,0,0.12,0.1,0.35,0
23,male,higher ed,2,29,-2,-2,-2,-2,-2,-2,0.4649,0.3985,0.2234,-0.0001,-0.0001,-0.0001,0.4004,0.2245,0,0,0,0.0279,0
21,male,higher ed,2,31,0,0,0,0,0,0,3.0785,2.9242,2.9883,3.0447,3.0803,2.982,0.1472,0.1509,0.1469,0.1221,0.11,0.1252,0
5,male,higher ed,2,32,0,0,0,0,0,0,4.9292,4.8536,4.1045,4.1532,1.8646,1.9183,0.2661,0.303,0.2124,0.0646,0.0828,0.1097,0
2,male,high school,1,26,2,3,2,3,2,0,1.0449,1.0135,1.1926,1.1448,1.097,1.1636,0,0.21,0,0,0.1,0.1,1
32,male,higher ed,2,28,0,0,0,0,0,0,4.6385,4.7439,4.8858,5.0893,5.2352,5.348,0.2,0.2,0.3,0.3,0.1667,0.2019,0
18,male,higher ed,2,28,1,2,2,2,2,2,2.9484,3.0309,2.8313,0.0942,0.1038,0.0492,0.2,0.0942,0,0.0492,0,0.06,0
14,male,higher ed,2,30,-1,-1,0,0,2,2,0.0188,0.6229,0.7936,1.3194,0.5692,0.841,0.6229,0.2,0.56,0,0.3002,0.0002,0
3,male,high school,2,25,0,0,-2,-2,-2,-2,0.1211,-0.005,-0.044,-0.083,-0.122,-0.122,0,0,0,0,0,0.2,0
5,male,high school,2,25,0,0,0,0,0,0,3.5227,3.6236,2.1068,1.8132,1.8405,1.6754,0.2011,0.2,0.2,0.1,0.1,0.1,0
17,male,high school,2,30,-1,-1,-1,-1,-1,-1,0.0297,0.1093,0.2633,0.1291,0.3117,0.1267,0.1096,0.264,0.1294,0.3126,0.127,0.1002,0
8,male,higher ed,2,29,2,0,0,2,0,0,0.9928,1.1446,1.315,1.3233,1.3663,1.3994,0.2,0.22,0.06,0.065,0.07,0.1449,1
29,male,higher ed,1,30,-1,-1,-1,0,0,0,0.8452,0.7718,23.7648,23.6463,14.642,14.86,0.7728,23.7648,0.89,0.53,0.5541,0.47,0
2,male,higher ed,2,28,2,2,0,0,0,0,1.7429,1.6849,1.7187,0.8585,0.876,1.2,0,0.1202,0.1,0.0175,0.324,0,1
2,male,higher ed,1,27,-1,-1,-1,-1,-1,-1,0.069,0.0665,0.1164,0.1523,0.1228,0.05,0.0665,0.1164,0.1523,0.1228,0.05,0,0
10,male,higher ed,2,26,0,0,0,-1,0,0,0.1847,0.3614,0.3252,4.2058,3.3171,1.8379,0.2,0.2,4.2058,0.05,0.2,0.2,0
1,male,high school,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,male,high school,2,28,0,0,0,0,2,2,2.2634,2.3638,2.4689,2.8809,3.0052,2.9057,0.1385,0.144,0.456,0.2001,0.0001,0.1228,1
18,male,higher ed,2,29,0,0,0,0,0,2,18.3887,9.3962,9.5955,9.8354,10.5327,10.75,0.4,0.35,0.4,0.86,0.4,0,0
16,male,higher ed,1,31,1,2,0,0,-2,-2,0.331,0.225,0.1698,-0.0051,-0.0051,-0.0051,0,0.1005,0.0007,0,0,0.2821,0
39,male,higher ed,2,29,0,0,0,0,0,0,6.5354,7.0758,7.0791,6.6495,5.2055,6.8567,2,1.4,1,1.2,3,1.3,0
9,male,higher ed,2,28,0,0,0,0,0,0,4.2322,4.3314,4.4354,4.5372,4.6317,5.1292,0.1997,0.2037,0.2055,0.2,0.5913,0,0
31,male,higher ed,2,29,3,2,2,2,-1,2,0.04,0.04,0.04,0.04,2.0334,1.905,0,0,0,2.0334,0,2.1573,0
10,male,higher ed,1,29,0,0,0,0,0,0,6.6195,6.2771,6.3533,5.7079,1.6634,2.6438,0.2303,0.3,0.3,0.1,1.0022,0.3065,0
5,male,high school,2,27,-1,-1,-1,-1,-1,-1,0.315,0.9375,0.0725,2.1423,0.6308,1.2651,0.9375,0.073,2.1423,0.6308,1.2651,0.6243,0
50,male,higher ed,2,30,0,0,2,2,0,0,2.0544,2.5756,2.6176,1.8124,0.8133,0.4051,0.5835,0.1055,0.0023,0.0009,0.002,1.5099,0
12,male,higher ed,1,30,1,2,2,2,0,0,8.0226,8.1812,8.2922,8.0989,8.2761,8.4766,0.35,0.3,0,0.312,0.35,0.31,0
8,male,high school,1,29,0,0,0,0,0,0,5.2175,4.5429,4.6595,4.7224,4.6903,4.6973,0.2034,0.22,0.1738,0.1796,0.1832,0.1842,0
14,male,higher ed,2,27,0,0,0,0,0,0,8.8588,8.6625,8.9226,9.168,9.322,9.4456,0.32,0.4,0.4003,0.4003,0.4006,0.4,0
5,male,higher ed,2,31,1,2,0,0,0,-1,5.1086,4.9804,2.8662,2.9476,0.4011,0.1,0,0.2,0.15,0.1,0.1,0,0
40,male,higher ed,2,30,0,0,0,0,0,0,16.254,15.5319,17.1087,17.2732,15.683,13.9816,1,3.2,1.8,0.5,0.4,1,0
38,male,higher ed,2,29,0,-1,-1,-1,-1,-1,2.4469,3.0689,1.9947,2.2529,0.3885,2.3616,3.069,1.0007,2.4012,0.3906,2.4018,1.3024,0
10,male,higher ed,2,29,0,0,0,0,0,0,5.7757,6.0367,6.2959,6.1796,6.2602,6.4983,0.5003,0.5003,0.1723,0.3115,0.3,0.3,0
11,male,higher ed,2,29,0,0,0,0,0,0,10.4216,10.4343,14.2622,7.3702,7.5513,7.7111,0.7316,0.3,0.6,0.3,0.2935,0.3011,0
13,male,higher ed,2,29,1,-1,-1,-1,-1,0,-0.0004,0.1198,10.1424,-0.1175,11.1715,5.2337,0.1202,10.1726,0.1228,11.4488,0.2,0.2007,0
20,male,higher ed,1,29,-2,-2,-2,-2,-2,-2,0.1418,0.3052,0.3538,1.7091,0.2413,0.1301,0.3066,0.3555,1.7175,0.2435,0.1307,0.5839,0
17,male,higher ed,2,25,-2,-1,0,0,0,0,-0.1028,5.8324,5.7657,5.8832,6.0002,6.126,6.0751,0.21,0.2135,0.2148,0.2225,0.2396,0
5,male,higher ed,2,27,0,0,0,0,0,0,1.7831,1.8139,1.8777,1.9662,1.9348,1.9355,0.1295,0.1323,0.1598,0.0674,0.069,0.0855,0
14,male,high school,2,29,0,0,0,0,0,0,0.7307,1.1718,0.528,0.8166,1.8002,2.2262,0.5,0.3,0.3,1,0.5,0.25,0
5,male,higher ed,1,32,0,0,0,0,0,0,4.1266,5.0669,4.8942,2.7836,4.0346,3.8668,2.7004,0.1613,0.1484,0.3675,0.0698,0.1,1
10,male,high school,2,29,0,0,0,0,0,0,9.2086,9.3153,9.6642,9.9362,10.0571,10.268,0.35,0.5,0.44,0.3669,0.38,0.4,0
20,male,higher ed,1,32,2,2,2,2,2,0,11.0419,11.2518,11.4247,11.5896,11.2545,11.5565,0.54,0.5,0.5,0,0.5,0.4235,1
7,male,high school,1,33,0,0,0,0,0,0,7.0011,6.7411,6.5867,5.5969,4.1298,0,1.5,0.3068,0.241,0,0,0,1
32,male,higher ed,2,29,0,0,0,0,0,0,14.6515,13.113,12.3226,11.1975,9.551,7.9385,0.4697,0.592,0.4,0.3012,0.3,0.3,0
9,male,higher ed,2,31,0,0,2,0,0,0,3.2581,3.6525,3.566,3.6436,3.3548,3.2061,0.45,0,0.3,1,0.2,0.2,0
22,male,higher ed,2,31,0,0,0,0,0,0,16.739,12.3981,25.0982,12.9905,13.1248,13.942,0.6,0.5,0.65,0.5,1.05,0.52,1
17,male,high school,2,28,0,0,0,0,0,0,16.9763,16.6286,16.233,11.0034,9.7018,9.6056,0.63,0.8138,0.4206,0.3366,0.3421,0.3642,0
15,male,higher ed,2,28,1,2,0,0,0,0,15.5963,14.8095,14.3845,13.2677,8.6265,8.839,0.0012,0.8,0.53,0.35,0.5,0.4,0
18,male,higher ed,2,29,-2,-1,-1,-1,-2,-2,0,0.03,0.074,0,0,0,0.03,0.074,0,0,0,0,1
11,male,higher ed,2,29,0,0,0,0,0,0,10.4968,10.7221,10.9494,11.1954,11.1771,11.1703,0.4,0.4,0.43,0.4164,0.45,0.42,0
20,male,higher ed,2,30,1,2,2,2,2,2,18.2499,18.4632,18.026,19.226,18.7714,19.5702,0.66,0,1.5,0,1.1013,0.5549,1
15,male,higher ed,2,30,-2,-2,-2,-2,-2,-2,0.0989,0.1023,0.7542,0.12,0,0,0.1023,0.7542,0.12,0,0,0.0689,0
26,male,higher ed,2,30,-2,-2,-2,-2,-2,-2,0.2322,0.1233,0.3302,0.6592,0.5008,0.3386,0.1233,0.3302,0.6592,0.5008,0.3386,0.2547,0
36,male,higher ed,2,30,0,0,0,0,0,0,36.529,36.2533,35.8716,35.3426,29.9403,26.062,1.3,1.4,1.208,1,0.95,0.6,0
13,male,higher ed,2,29,2,2,2,0,0,0,4.7272,4.7984,4.7113,4.8218,4.9408,5.0648,0.16,0,0.17,0.18,0.2,0.18,0
50,male,higher ed,2,29,0,0,0,0,0,-1,2.9378,2.0154,1.1963,0.8839,0.2678,0.3028,0.5,0.8,0.3,0.1,0.3028,0.8878,0
34,male,higher ed,2,29,0,0,0,0,0,0,27.714,27.2579,27.1986,22.7152,22.1218,15.9462,1,1.3012,0.8008,0.8343,0.9463,19.6,1
7,male,higher ed,2,26,0,0,0,0,0,2,5.1897,5.1961,5.1435,5.1512,5.4709,5.2462,0.223,0.2009,0.2397,0.5912,0,0.2448,0
9,male,higher ed,1,29,-1,-1,-1,0,0,-1,0.05,0.0715,2.6854,2.8146,0,0.2,0.0715,2.6854,0.3,0,0.2,0,0
5,male,higher ed,1,30,4,3,2,0,0,0,4.9926,4.884,4.6958,4.7796,4.88,5.0108,0,0,0.2,0.2,0.2,0.6,1
17,male,higher ed,2,30,-2,-1,0,0,0,0,0.0352,1.454,1.4315,1.5535,1.4453,1.6518,1.4547,0.15,0.1542,0.1456,0.3521,0.1881,0
5,male,high school,2,30,0,0,0,0,0,0,4.3702,4.4979,4.6755,4.7412,4.7703,4.9495,0.2,0.2501,0.2,0.2,0.25,0.2,0
9,male,higher ed,2,29,0,0,0,0,0,2,4.7585,4.8575,4.9922,5.129,5.6608,5.5576,0.1782,0.2129,0.2497,0.6815,0,0.4275,0
20,male,higher ed,2,29,0,0,0,0,0,0,6.9182,6.9862,4.415,4.3874,4.1378,0.0832,0.3,0.35,0.15,0.05,0.1,10.9586,0
2,male,higher ed,2,32,0,0,-1,0,0,0,1.8472,1.9968,1.7199,1.8367,1.813,1.85,0.2,1.7199,0.16,0.0363,0.037,0.15,0
28,male,high school,1,32,0,0,0,0,0,0,15.8798,16.3164,16.8543,17.2083,17.385,17.7469,0.6,0.7,0.6762,0.488,0.505,0.51,1
20,male,high school,1,33,-1,-1,-1,-1,-1,0,0.5868,0.8654,0.3408,1.2019,2.2169,0.7416,0.8697,0.3439,1.2079,2.2219,0.0185,1.2019,0
5,male,higher ed,2,32,0,0,0,0,0,2,5.024,5.0149,5.0021,4.4924,4.9669,4.2689,0.6,0.8,0.3,0.9,0,1,1
10,male,higher ed,2,32,0,0,0,-2,-1,-1,1.3565,0.813,-0.0332,-0.0732,-0.1782,-0.225,0.1,0,0.1732,0.1268,0.2,0.35,0
12,male,higher ed,1,32,-1,-1,-1,-1,-1,-1,0.1166,0.1491,0.0995,0.1318,0.1322,0.2826,0.2,0.1,0.2,0.15,0.3,0,0
3,male,high school,2,32,0,0,0,0,0,0,0.5981,0.7369,0.8542,0.9552,0.9743,1.0085,0.15,0.13,0.1159,0.035,0.05,0.037,0
16,male,higher ed,2,32,0,0,0,0,0,-1,3.8254,3.8919,1.7243,1.8478,0.3541,0.6459,0.1907,0.2,0.2,0.03,0.6459,0.3,0
36,male,higher ed,2,29,-1,2,-1,-1,-1,-1,0.6902,0.195,0.2618,0.2868,0.0425,2.9879,0.0141,0.2618,0.2868,0.0425,2.9879,1.878,0
20,male,higher ed,2,33,-1,-1,-1,-1,-1,-1,1.8044,0.039,2.0718,0.039,0.039,0.039,0.039,2.0718,0.039,0.039,0.039,0.054,1
22,male,higher ed,2,29,0,0,0,0,0,0,2.6012,2.5916,2.4998,2.3965,2.3865,2.3667,0.141,0.1417,0.1333,0.0731,0.1019,0.1045,0
8,male,higher ed,2,30,-1,0,-1,0,0,0,0.5504,0.6187,0.01,0.06,0.1438,0.1919,0.1004,0.0504,0.05,0.1,0.05,0.35,0
16,male,higher ed,1,30,-1,0,0,0,0,0,1.6754,4.4946,4.0453,4.0951,4.0709,3.5569,4.0453,0.2002,0.15,0.2,0.1,0.6443,0
26,male,higher ed,2,30,0,0,0,2,0,0,0.464,0.5891,0.884,0.8464,1.0068,1.0977,0.15,0.4,0,0.2,0.15,0.1,0
12,male,higher ed,2,31,0,0,0,0,0,0,12.0619,11.8983,10.9786,10.4,12.1427,11.6652,0.5326,0.5059,0.4,12.0203,0.5,0.5,0
8,male,higher ed,2,30,0,0,2,-1,-1,-2,5.3627,6.4913,1.9476,6.1302,0,0,3.3,0.0056,6.2877,0,4.115,8.1,0
2,male,higher ed,2,30,-1,0,0,0,0,0,8.2812,8.5352,9.1161,9.291,9.871,0.015,0.2697,0.6,0.3,0.6,0.015,0.1832,0
10,male,high school,2,30,0,0,0,0,0,0,9.2218,7.8066,7.724,8.7919,7.5386,6.941,0.3435,0.4608,2.514,0.2566,0.2375,0.4621,0
5,male,higher ed,2,31,0,0,3,2,0,0,1.0426,1.4466,1.3952,1.3418,1.3686,1.3456,0.4231,0,0,0.0451,0.0456,0.0449,0
5,male,higher ed,2,29,0,0,-2,-2,-2,-2,3.09,0,0,0,0,0,0,0,0,0.15,0,0,0
26,male,higher ed,1,37,0,0,3,2,2,2,16.3553,19.2724,18.8441,19.1134,19.3673,19.7104,3.2,0,0.71,0.7,0.65,0.7,1
5,male,higher ed,1,38,0,0,0,0,0,0,1.6486,1.78,1.8546,1.9476,1.8694,1.9427,0.1592,0.1338,0.1268,0.0636,0.1,0.0722,0
19,male,higher ed,2,28,0,0,0,0,0,0,35.928,36.268,16.1193,12.3203,8.551,8.3704,1.0367,0.6596,0.4831,0.2806,0.287,1.0017,0
20,male,higher ed,2,33,0,0,0,0,0,0,4.895,4.7766,4.2798,4.2142,3.758,0.4831,0.2374,0.2355,0.155,0.1,0.05,0.0461,0
14,male,higher ed,1,48,0,0,0,0,0,0,13.1959,11.7153,10.957,10.0086,7.6125,7.772,0.4153,0.3965,0.3211,0.2772,0.2817,0.3211,0
13,male,higher ed,1,42,-1,2,-1,-1,0,0,0.039,0.039,0.0955,0.117,0.117,0.078,0,0.0955,0.117,0,0,0,1
5,male,high school,1,26,1,2,2,0,0,0,1.4655,1.5688,1.34,1.3596,1.3861,1.4255,0.16,0,0.2,0.2,0.2,0.2,1
10,male,higher ed,2,31,1,2,2,0,0,2,3.6204,3.7412,3.6537,3.7474,3.8732,3.9234,0.21,0,0.2,0.2,0.1,0,0
20,male,high school,2,37,0,0,0,0,0,0,10.3715,10.4025,9.7749,9.9168,5.8256,5.9313,0.3942,0.4949,0.48,0.2256,0.2313,0.2194,0
1,male,high school,2,23,0,0,0,0,0,0,0.7787,0.8412,0.945,0.9414,0.5354,0.5275,0.1299,0.1337,0.1081,0.0191,0.0375,0,0
2,male,higher ed,2,24,0,0,0,0,0,0,1.5408,1.7146,1.8856,1.8265,1.8123,1.8732,0.2,0.2011,0.165,0.06,0.09,0.09,0
2,male,higher ed,2,25,0,0,-1,0,0,0,0.5347,-0.1077,0.3347,0.4426,0.1906,0.0942,0.5006,0.5,0.2,0,0.09,0,0
3,male,higher ed,1,22,1,2,5,4,3,2,2.5147,2.8747,2.8029,2.712,2.6154,2.594,0.4311,0,0,0,0,0,1
3,male,higher ed,1,27,4,4,3,2,2,3,1.0846,1.0533,1.0225,0.9912,1.1444,1.0975,0,0,0,0.17,0,0,1
31,male,higher ed,2,30,0,0,0,0,0,0,25.3549,25.9711,26.5931,24.5884,20.038,22.1201,1.04,1.12,1.084,0.9361,0.53,0.8205,0
5,male,higher ed,2,31,0,0,0,0,0,-1,4.9024,4.8778,9.6487,4.3639,0.529,4.1302,0.1813,0.2079,0.265,0.0106,4.1302,0.2,1
16,male,higher ed,1,45,0,0,0,0,0,0,15.5842,15.8665,13.2275,5.7318,4.2978,0,0.6139,0.4026,0.1492,0.086,0,0,1
5,male,high school,2,31,0,0,0,0,0,2,4.5194,2.2298,1.6055,1.7281,1.8996,1.8553,0.15,0.15,0.15,0.2,0,0.1,0
2,male,higher ed,1,31,0,0,0,0,0,0,0.3769,0.4782,0.5797,0.6654,0.6786,0.7077,0.1239,0.1254,0.1111,0.0243,0.04,0.0252,1
33,male,higher ed,1,32,2,2,2,2,0,0,6.0804,6.5779,6.6545,6.4877,6.6398,7.2113,0.6,0.24,0,0.26,0.8758,0.27,0
1,male,high school,2,36,-1,-1,-1,-1,0,0,0.0576,0.31,0.3629,0.626,0.599,0.652,0.4009,0.4011,0.626,0.012,0.2,0.2,1
10,male,higher ed,1,41,1,2,0,0,2,0,8.9137,8.604,7.191,6.5693,6.3835,1.866,0,0.3515,0.63,0.0013,0.0765,0,0
13,male,higher ed,1,42,0,0,0,0,0,0,2.397,2.3181,1.8912,1.996,8.1985,8.0189,0.1288,0.17,0.2,6.3,0.2885,0.3,0
2,male,high school,3,44,1,4,3,2,0,0,1.1027,1.071,1.0398,1,1,1,0,0,0,0,0,0,1
37,male,higher ed,2,39,1,2,0,0,0,0,34.3248,33.4394,33.7272,34.0152,34.5904,32.2168,0.0005,1.4005,1.2004,1.2362,1.2006,0.9555,1
19,male,high school,1,41,0,-1,-1,-1,2,2,8.2926,0.0326,0.0176,0.0804,0.0478,0.0952,0.0326,0.0176,0.0954,0,0.095,0,0
5,male,higher ed,1,35,0,0,0,0,0,0,2.0274,4.4996,2.1147,2.1964,2.1405,2.0297,0.26,0.18,0.15,0.1,0.1,0.1,0
18,male,higher ed,2,28,0,0,0,0,0,0,2.673,2.7757,2.8178,2.9055,5.9849,2.984,0.18,0.15,0.2,0.14,0.11,0.14,0
6,male,higher ed,1,30,1,2,2,2,2,0,4.6138,4.4832,4.783,4.8458,4.7176,4.7461,0,0.4,0.2,0,0.2,0.17,1
17,male,higher ed,2,29,0,0,0,0,0,0,17.5349,16.5527,14.7798,12.0811,11.768,11.8907,0.58,0.652,0.57,0.43,0.45,0.45,0
7,male,higher ed,2,49,1,2,0,0,2,2,3.8228,3.7318,3.8061,4.2545,4.3346,4.4105,0,0.1649,0.5133,0.18,0.16,0.19,1
15,male,higher ed,2,32,0,0,0,0,0,0,14.6785,9.275,7.3822,3.5706,2.8178,2.0782,0.33,0.3114,0.2,0.2,0.2,0.37,1
10,male,higher ed,2,32,0,0,0,2,2,2,3.4904,3.7007,4.2076,4.1105,4.409,4.8914,0.3,0.6,0,0.4,0.57,0.2,1
2,male,higher ed,2,35,0,0,0,3,7,6,0.6855,1.1392,1.5863,2.0581,2.0298,1.9424,0.5,0.5,0.5,0,0,0.1,1
33,male,higher ed,1,38,0,0,0,0,0,0,14.4729,12.4279,11.9672,9.5699,9.8424,10.1167,1,0.4026,0.3507,0.5,0.5,0.5,0
2,male,high school,2,31,3,2,2,2,0,0,1.1358,1.0884,1.3109,1.2602,1.3093,1.3433,0,0.2716,0,0.07,0.07,0.05,1
20,male,high school,2,32,-1,-1,0,-1,0,-1,0.4881,0.6685,3.4484,1.3361,0.554,1.2495,0.6691,3.0088,1.3378,0.0127,1.2502,0.0109,0
9,male,high school,3,40,0,0,0,0,0,0,5.3256,5.3695,5.5426,5.6544,5.7048,5.8421,0.1923,0.2597,0.2637,0.2041,0.2291,0.4824,1
9,male,higher ed,1,47,0,0,-1,-1,-2,-1,5.4268,5.25,0.2888,0,0,0.03,0.2425,0.2888,0,0,0.03,0,1
15,male,high school,1,39,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,male,high school,2,47,1,2,0,0,0,2,1.7629,1.7053,1.7796,1.8729,1.9049,1.73,0,0.1325,0.1258,0.1373,0,0.0602,1
