,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
25366,50, Private,129956, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States,1
25367,25, Private,96268, HS,7, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0
25368,44, Private,317320, Higher ed,10, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,0
25369,26, Private,86872, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
25370,31, State-gov,100863, Higher ed,14, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, United-States,1
25371,56, Private,164332, HS,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,15, United-States,0
25372,49, Self-emp-not-inc,122584, HS,4, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
25373,49, Private,34377, HS,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
25374,46, Private,162030, HS,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,43, United-States,0
25375,33, Private,199170, Higher ed,10, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States,0
25376,25, Private,470203, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States,0
25377,40, Private,266803, Higher ed,12, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,1
25378,32, State-gov,513416, Higher ed,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,10, United-States,0
25379,44, Private,98211, Higher ed,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States,0
25380,48, Private,196107, HS,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States,0
25381,17, Private,108273, HS,6, Never-married, Sales, Own-child, White, Female,0,0,12, United-States,0
25382,50, Private,213290, Higher ed,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1887,36, United-States,1
25383,61, Private,96660, Higher ed,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,15024,0,34, United-States,1
25384,22, Local-gov,412316, HS,9, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States,0
25385,17, Private,120068, HS,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,17, United-States,0
25386,49, Self-emp-inc,101722, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,1
25387,26, Private,120268, HS,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States,0
25388,19, State-gov,144429, Higher ed,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,10, United-States,0
25389,17, Private,271122, HS,8, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States,0
25390,38, Private,255621, HS,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
25391,34, Local-gov,90934, Higher ed,11, Divorced, Protective-serv, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States,0
25392,51, Private,162745, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,50, United-States,1
25393,48, Private,128460, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States,1
25394,63, Private,30813, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
25395,19, Private,164585, HS,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States,0
25396,73, Private,148003, Higher ed,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,20051,0,36, United-States,1
25397,51, Private,215647, HS,9, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,43, United-States,0
25398,54, Private,421561, Higher ed,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
25399,41, Private,149909, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1848,40, United-States,1
25400,36, Self-emp-not-inc,138940, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386,0,50, United-States,1
25401,42, Private,66755, HS,4, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States,0
25402,38, Private,103323, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States,1
25403,37, State-gov,29145, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
25404,35, State-gov,184659, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1485,40, United-States,1
25405,51, Self-emp-not-inc,20795, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
25406,23, Private,311376, Higher ed,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
25407,27, State-gov,122660, Higher ed,13, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States,0
25408,37, Private,193689, Higher ed,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,42, United-States,1
25409,29, Private,144556, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States,0
25410,60, Private,184183, HS,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,4650,0,40, United-States,0
25411,22, Private,243178, Higher ed,13, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States,0
25412,60, State-gov,190682, Higher ed,11, Widowed, Other-service, Not-in-family, Black, Female,0,0,37, United-States,0
25413,35, Private,233786, HS,7, Separated, Other-service, Unmarried, White, Male,0,0,20, United-States,0
25414,45, Private,102202, Higher ed,11, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
25415,43, Self-emp-inc,240504, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States,1
25416,32, State-gov,169973, Higher ed,14, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States,0
25417,35, Private,144937, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States,0
25418,32, Private,211751, Higher ed,11, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States,0
25419,61, Private,84587, Higher ed,11, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,1
25420,40, State-gov,150874, Higher ed,14, Divorced, Exec-managerial, Unmarried, White, Female,1506,0,40, United-States,0
25421,42, Self-emp-inc,188615, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,1
25422,21, Private,119704, Higher ed,10, Never-married, Sales, Unmarried, White, Female,0,0,35, United-States,0
25423,21, Private,275190, Higher ed,10, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,0
25424,26, Private,417941, Higher ed,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
25425,36, State-gov,196348, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,1
25426,24, Private,221955, Higher ed,13, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,40, United-States,0
25427,47, Private,173938, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,57, United-States,1
25428,51, Private,123429, Higher ed,12, Divorced, Tech-support, Not-in-family, White, Male,0,0,30, United-States,0
25429,49, Private,357540, HS,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,25, United-States,0
25430,58, Private,314092, Higher ed,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,48, United-States,1
25431,61, Private,280088, HS,4, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,0
25432,36, Private,257380, HS,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,35, United-States,0
25433,29, Self-emp-not-inc,109001, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States,0
25434,43, Private,266439, Higher ed,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1887,40, United-States,1
25435,60, Self-emp-not-inc,153356, HS,9, Divorced, Sales, Not-in-family, Black, Male,2597,0,55, United-States,0
25436,21, Private,32950, Higher ed,10, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States,0
25437,22, Private,182163, HS,9, Separated, Sales, Unmarried, White, Female,0,0,40, United-States,0
25438,33, Private,188246, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States,1
25439,37, Private,108366, Higher ed,13, Never-married, Transport-moving, Not-in-family, White, Male,0,0,46, United-States,0
25440,35, Private,328301, Higher ed,12, Married-AF-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,0
25441,17, Private,182158, HS,6, Never-married, Priv-house-serv, Own-child, White, Male,0,0,30, United-States,0
25442,37, Private,169426, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,1
25443,28, Private,535978, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
25444,42, Private,29393, Higher ed,10, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0
25445,26, Private,369166, Higher ed,10, Never-married, Farming-fishing, Other-relative, White, Female,0,0,65, United-States,0
25446,45, Local-gov,257855, HS,7, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,50, United-States,0
25447,32, Private,164197, Higher ed,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States,1
25448,63, Private,109517, Higher ed,10, Widowed, Adm-clerical, Unmarried, White, Female,0,0,43, United-States,0
25449,36, Private,160035, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,1
25450,45, State-gov,50567, HS,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,0
25451,34, Self-emp-not-inc,140011, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,1
25452,27, State-gov,271328, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States,0
25453,47, Self-emp-not-inc,159869, HS,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,56, United-States,1
25454,46, Private,102542, HS,4, Never-married, Other-service, Own-child, White, Male,0,0,52, United-States,0
25455,28, Private,297742, Higher ed,10, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States,0
25456,45, Private,176917, HS,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States,0
25457,32, Self-emp-not-inc,52647, HS,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,0
25458,30, Local-gov,48542, HS,8, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,0
25459,58, State-gov,259929, Higher ed,16, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,43, United-States,1
25460,45, Private,221780, Higher ed,10, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,30, United-States,0
25461,76, Self-emp-not-inc,253408, Higher ed,10, Widowed, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0
25462,38, Private,298841, HS,9, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
25463,32, Private,321313, Higher ed,14, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States,0
25464,38, Self-emp-not-inc,64875, HS,9, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States,0
25465,30, Private,275232, Higher ed,12, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,36, United-States,0
25466,27, State-gov,192355, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,0
25467,44, Local-gov,208528, Higher ed,12, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States,0
25468,35, Private,160120, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States,1
25469,51, Private,25031, Higher ed,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,10, United-States,1
25470,42, Local-gov,255847, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
25471,40, Self-emp-not-inc,26892, Higher ed,13, Married-AF-spouse, Prof-specialty, Husband, White, Male,7298,0,50, United-States,1
25472,45, Private,111979, HS,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
25473,55, Private,408537, HS,5, Divorced, Craft-repair, Unmarried, White, Female,99999,0,37, United-States,1
25474,36, Private,231037, HS,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
25475,57, Federal-gov,30030, HS,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,1
25476,27, Private,292120, HS,9, Divorced, Tech-support, Not-in-family, White, Female,0,0,45, United-States,0
25477,62, Private,138253, Higher ed,14, Never-married, Handlers-cleaners, Not-in-family, White, Male,4650,0,40, United-States,0
25478,29, Private,190777, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,0
25479,38, Self-emp-not-inc,41591, Higher ed,13, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, United-States,0
25480,29, Private,186733, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0
25481,32, Local-gov,230912, Higher ed,14, Never-married, Prof-specialty, Not-in-family, White, Female,4865,0,40, United-States,0
25482,34, Private,176185, Higher ed,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,1741,40, United-States,0
25483,25, Private,182227, Higher ed,12, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,55, United-States,0
25484,34, Local-gov,205704, Higher ed,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States,0
25485,37, State-gov,24342, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States,0
25486,37, Private,138192, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,0
25487,18, Private,334676, HS,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States,0
25488,24, Private,177526, Higher ed,11, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
25489,17, Private,152696, HS,8, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States,0
25490,35, Private,114765, Higher ed,13, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,0
25491,31, Private,265509, Higher ed,11, Separated, Tech-support, Unmarried, Black, Female,0,0,32, United-States,0
25492,29, Private,180758, Higher ed,12, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States,0
25493,49, Self-emp-not-inc,127921, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
25494,35, Federal-gov,182898, HS,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
25495,55, Self-emp-not-inc,422249, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0
25496,33, Local-gov,190027, Higher ed,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,18, United-States,0
25497,49, Private,281647, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,1
25498,32, Private,117963, HS,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States,0
25499,39, Private,225504, Higher ed,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
25500,30, State-gov,48214, Higher ed,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States,1
25501,30, Private,145714, Higher ed,11, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
25502,48, Self-emp-inc,38240, HS,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,1
